Name,mffc_1,mffc_2,mffc_3,mffc_4,mffc_5,mffc_6,mffc_7,mffc_8,mffc_9,mffc_10,mffc_11,mffc_12,mffc_13,mffc_14,mffc_15,mffc_16,mffc_17,mffc_18,delta1_1,delta1_2,delta1_3,delta1_4,delta1_5,delta1_6,delta1_7,delta1_8,delta1_9,delta1_10,delta1_11,delta1_12,delta1_13,delta1_14,delta1_15,delta1_16,delta1_17,delta1_18,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,delta2_14,delta2_15,delta2_16,delta2_17,delta2_18
durao,-348.53363115641446,80.83054939882226,35.809520196289625,-6.070931201740175,3.3198288722068763,-5.543825089616819,-32.8132406936197,-15.762118925782836,-21.919201077612048,-17.327225738110894,-20.78615847640303,-9.644123505524437,-7.913006109038489,-13.116223291224332,-6.997722707814198,-4.509248580039538,-17.33371969806135,-8.912227473201744,-0.27856488651833566,0.44812256502823533,0.043747002707281754,0.008995723373466536,-0.08408091717392331,-0.06261167061363372,-0.09570445075308581,-0.018732417326284997,-0.04547996636558752,-0.053478243724730284,-0.06281454258723461,0.0001124811703678264,0.02191595156438872,-0.019277052559297438,-0.054367575380611696,-0.03461455041705978,-0.07156906014721459,-0.07222613640108308,-0.06873495776559073,-0.02005208262503342,0.002329173320158279,0.007223593265910816,0.0030135132000722025,-0.0066919470528269565,0.04942976911911083,0.03579487476593621,0.02911228771044738,0.016368298023608494,0.007499443963864048,-0.009432957997202033,-0.03697495518155812,-0.0025974838713239785,0.010484682920816163,-0.012463093410947578,0.007689276063269838,-0.0055791889174737165
durao,-355.2061931609311,98.01135759001555,37.925735918375835,-4.252286287798908,-0.7532286527839678,-14.35067412220016,-22.638904672380445,-17.651202275073363,-31.15226998399487,-14.321931591743338,-18.96803112141675,-11.050699679344861,-7.4851882828237395,-15.133538517268526,-6.1795906266743605,-8.327019336148432,-18.255490157086825,-10.950615840345352,-0.2830553919217129,0.4839790623790657,0.08608050450196061,0.0006855661259424404,-0.13111853223621084,-0.12227433893195024,-0.09783384814744225,-0.01574687215569377,-0.04414865175089164,-0.0586515277767096,-0.034192905920579025,-0.003439356648458987,0.038182958916410346,-0.002869820797238327,-0.010512177205867992,0.010386948480073103,-0.07687128623973905,-0.06799091268091653,0.07893033444830214,-0.00259149469483454,0.0019542503751338726,0.050836182446219576,0.05093087288938943,0.015430892084798814,0.07622333026755704,0.008492469017117052,-0.011440173702562834,0.03482912953026579,0.016254112795212196,0.019501650666774655,0.013063258654394297,0.0157289241028204,0.016037051551201612,-0.009153668500295734,0.024599061948482277,0.022055722739230142
durao,-348.26388112105883,68.17134209010071,39.010860621121054,-1.4308722130728075,-5.42096441860787,-5.9453703061474625,-16.34992324143631,-21.306726841913683,-17.718454830539674,-16.86225627726119,-24.922003992157954,-2.3363322328251903,-11.421169425765608,-14.449255630242252,-2.6769494118066417,-5.112997844874461,-15.150338010896492,-9.972114238676024,-0.41538339535322644,0.17453016400831647,0.14568762419312506,-0.049824220640971244,-0.1355000934448094,0.07365895714305115,0.03798155958584659,0.0015240828633864716,0.019221394762270257,-0.038977736477302814,0.021801621190479344,0.0038022102102960144,-0.03435483146460987,-0.006571072698472558,-0.033982535480781936,-0.04039577589388048,-0.012610627439777367,-0.03280328026463348,-0.011445673329413358,-0.08835250648515199,-0.0648060174187986,-0.028551152491941123,0.05272549433262067,0.009020375955035803,0.0678115884229173,0.046690985952406054,0.037433968208832796,0.054772712659785706,0.028286888744664052,0.009656782150973537,0.018095385475770828,0.005751199139983449,0.02082157601264159,0.0007148545791977553,-0.006065659586129251,-0.021938489610841615
durao,-338.7715173726707,76.25081153912355,37.82365166674902,-6.414730766942857,-4.437843609988965,-2.942672035854142,-26.01495503478648,-17.022975800173842,-21.84472527722255,-19.812992547308294,-21.53992627178186,-7.718418973630726,-12.733594350445875,-10.715714472925168,-6.523299147083892,-4.527990344624997,-16.23257207130163,-12.073202738415276,-0.27115907018271485,0.12196278652960518,0.0870722451102362,-0.012512504751685883,-0.10846441476048493,0.02449964910103825,0.06726649805191533,-0.05163443390912806,-0.025947695571491222,-0.03045112104824735,0.05062898825716134,0.011030086011677563,0.011197292237743931,-0.021556158737014143,-0.04261155722314423,-0.000315621301183236,-0.013573127921921804,-0.007817953231859614,-0.11490831635709395,-0.01726464764379091,-0.03599566277616257,-0.025929084719060712,0.01794113940607215,0.010564104388983853,0.07500249117488782,0.0005394013854399102,0.0030469257049797974,0.04035627675685486,0.019434992710135882,0.017544341082027147,-0.010810545585716274,0.001521160308378112,0.0035379604042170805,-0.003783209003630869,0.017275701004784694,-0.011904827042801358
monica,-269.67946914065135,49.188234824944,15.055687812368923,-1.3972436716440342,-7.709678272789695,-23.195341122492053,-7.610104174369939,-20.184512681372382,-19.22571096390519,-11.718902812429324,-15.41833345724973,-6.425856910754841,-15.735994541363429,-9.014022946506495,-10.210677775091236,-17.05843215396939,-10.627413928092803,-13.467861554333522,-0.3878701191674955,0.25148770596274717,0.06493267021010407,-0.056960566866839736,-0.12964780011388408,0.028303941938716052,-0.022290871958708217,0.03028800465144591,-0.03933697656560441,-0.011882440717614531,0.004877554898483149,-0.03588661171968414,0.052053378489760806,-0.04838390329423158,-0.06189223844209913,-0.014182307350875422,-0.054209136705346814,-0.016026053451523727,-0.16746375392280263,-0.03837815277205481,0.0544764296526822,-0.04219004345271002,0.10240215054543826,0.10570697107005002,0.04012878625403326,0.07198873953121881,0.054052595789039586,0.0508676252610365,0.00923538340973768,0.009312901647914318,0.017503330441820113,0.012223751446080214,0.01614958900588454,0.011310247179582308,0.011853038915862932,0.04529284560731062
monica,-259.4851887400033,47.77637406552657,15.95501468220951,-0.9254945185795135,-6.844555693903153,-22.83656491347896,-5.731056246926024,-18.286375660295683,-18.82004929640686,-11.88738050318257,-15.675446206483171,-5.902023735492221,-17.07551519486147,-8.996357373458414,-9.422017169389072,-18.42944321620199,-9.345472729392855,-13.650807273056891,-0.6213990807428723,0.17362257172287027,0.11450919454602852,0.20371855086249438,0.04419919067919958,0.10577056653457764,-0.03960948398771811,-0.035533278707271465,-0.024307931196949267,-0.042712874901985755,-0.022501045131376272,-0.034602977566628494,-0.051907325062008555,0.016028222378268245,-0.014758773089555569,-0.022502204496564784,-0.02493479819629312,-0.0069511834410245854,-0.1432870516189445,-0.045148748513741496,-0.01438812905118968,-0.061953597883835705,0.01996906606134956,0.010960533773159514,0.03448829412032757,-0.000639294925505662,0.02774203116807334,0.024549164442705655,0.009724281734778191,-0.013977293261635918,0.027106519618397093,0.009996415058402916,-0.0017607958782311116,0.02774984765105327,0.0020163416671430553,0.008057590100174124
monica,-251.1468319008166,55.76307207827055,20.253489442627515,-3.106495265440582,-10.130148811051901,-20.165992806929612,-8.593258040033302,-24.563413851239744,-18.30356169497223,-13.435760525250917,-17.958765369859133,-8.316287045381568,-18.021893889830952,-8.027291153918318,-10.705810586171022,-18.359000834606782,-10.36710671525428,-14.718666963695341,-0.6106762574482643,0.14312529999548573,0.10989948957294932,0.0742493732600414,-0.027137150387567293,0.010755928913619386,-0.0025825318365676883,0.04134553028891809,0.015759810243679374,-0.042205791795600744,-0.049310841390030245,-0.01621344428557185,-0.04615553604660409,-0.021911856473583197,-0.0394884268212651,0.0038132758111625673,-0.04771101415358573,-0.0420702728567286,-0.1902488864486549,-0.06505599604406496,-0.038498209510570425,0.019217362322811526,0.06878041101493566,0.05207671665437746,0.0148292981761777,0.024093658757256046,0.005498532338726046,0.025142479402202295,0.014158226471869125,0.01803097526503546,0.029592127353698337,0.016036667242667675,0.027178748671922805,0.014096642038899394,0.026636126348311286,0.023275971294261493
monica,-246.52333231888994,48.22873032700413,11.241706743541762,0.01963933512729157,-15.068666865152936,-21.141466153673804,-10.561621338768116,-25.032021083392898,-19.20687396102055,-12.377611652860377,-17.416435443351077,-5.335269705970691,-20.112194152203237,-8.087719643760495,-11.927679553956548,-19.86893847072215,-8.966812015235718,-14.97291143101899,-0.4314303631534263,0.23024600965816058,0.10259671422939334,0.010210039371979722,-0.016731707835751945,0.05393966444463768,0.02507772172012431,0.01318842952582888,-0.013528673066811556,-0.001579458140740553,-0.011832427612778718,-0.027170507965773038,-0.048317878277718836,-0.05053442335377252,-0.05773560035480789,-0.03160979872392377,-0.01947154980627005,-0.010147469041128164,0.060590434601347075,0.061689898182917875,-0.028209217291599094,0.02207177188962593,0.08007293184351758,0.013947989026160448,0.0486975129735538,0.006292640582587072,0.002226446279041126,0.028991397077347412,0.03817143107146005,0.01958622307505063,-0.003331750822209688,0.012226051639678095,0.019532505662253983,-0.02353606513509338,0.011599430887787499,0.015425180115539748
monica,-256.29351016096086,45.83127694164307,11.816694714952567,2.984024560586535,-15.380821162658263,-17.598851355340763,-11.894364944730746,-27.38311286228797,-19.052715791636373,-9.176572047215837,-19.405099769669082,-4.434885917374102,-21.37190585471356,-6.407638498745865,-12.21209836781708,-20.15873067138776,-7.673633023059848,-14.667133704547998,-0.30458050563950956,0.2830284761728262,0.1345234949406377,0.01666379483292067,-0.060602660673060804,-0.0005850486405577902,-0.01610882301840946,0.013445596412350148,-0.039272091504834086,-0.07172527165165195,-0.034181558466980795,-0.027204393409172085,-0.038192325019636646,-0.07777899273301969,-0.0733451004027672,-0.05509506458887373,-0.04795380397482584,-0.03354050534886635,-0.009240541328665215,-8.45702573386167e-05,-0.05300960334769187,0.05426033157408899,0.11031581315285979,0.007736610696930619,0.049133397487044324,-0.03146114450493928,0.03366555685438514,0.002214401521608305,0.0031994774050778272,0.006013799846427797,-0.017717581300606383,0.011883760122391908,0.027334694287428057,-0.006106633544991177,0.0013290605488574033,0.01354177795350582
monica,-245.89178364990764,39.08024982480966,7.46706471151253,0.25500848939913395,-16.103160692282053,-17.494034665454315,-8.696429167577406,-27.900626523516326,-17.369367477451185,-9.460061427873523,-20.885948293365754,-2.5825602218105197,-22.960085152801362,-5.679796460466216,-11.319966185722821,-19.21680235360341,-6.335589334367572,-15.807223469036211,-0.5673857595471412,0.20199315286731104,0.17252934278114593,0.03653446865049302,-0.026011958735163924,0.034419593487168394,0.03568421745821875,0.01290432678841731,-0.03350239196764686,-0.023584081981441775,-0.03317719931519692,-0.019143142877478994,-0.0009069970057862628,-0.04767469424542852,-0.06006368582236566,-0.049665921694187334,-0.061074021523220307,-0.036189657010589196,-0.0734220161278218,0.08832996005884129,0.0034862784640258774,-0.010854385500747642,0.07504591415591169,-0.01914761176811435,0.013996471885018862,0.059162491137735626,0.017346071384890204,-0.000778813231113889,-0.009172158722594722,0.02294777814846001,0.004086334969905038,0.00476471929329128,0.03311640826348502,-0.011972741380933655,0.010121111134295991,-0.011179077584217826
monica,-250.27162798485026,37.642272625547996,9.943274129251332,1.0914333416764583,-15.363463793867462,-20.94934897982625,-7.826039650708306,-30.821674237132257,-17.5008756150858,-11.928398651431037,-18.25643649447767,-5.131171770965329,-20.760364592255016,-4.705116564799895,-11.28862135312923,-19.921853363282633,-7.198976331311362,-15.079976901926557,-0.6079464096682119,0.18135509871764743,0.16598642133328148,0.07065837181024433,0.027824085603689402,0.09005440753687557,-0.049662385911835374,0.0738057883519843,-0.03238937717124023,-0.04840541639893549,-0.011116905677021897,-0.026561966139437843,-0.00879193540540106,-0.04821322048280902,-0.07509597301194976,-0.03978190373786889,-0.06651007392975004,-0.03676698247947553,-0.058872297025414896,-0.007009877764552192,0.015538933655367283,0.04219959253581103,0.11031060068378674,0.03738736260988881,0.017311968755354543,0.036993943377322605,0.011879369132586387,-0.00048665349558477654,0.019163743076824138,-0.02134309627814887,0.008713476994015368,0.02325278923367211,0.020289865905031068,0.009858968675608955,0.005162209259412604,0.00246977892532039
monica,-242.94218977867115,38.69211250197481,13.923290138899919,-2.7758751651578475,-12.880814276703928,-16.813600810457302,-11.100423089682526,-25.991668019173428,-18.76749560516031,-11.625604321122301,-18.254862332738096,-5.0156378160402015,-23.64302616173312,-3.591243933015776,-9.533445637957922,-19.589731224830118,-4.930629695663757,-17.489158218129774,-0.3041629366645828,0.28802151792672603,0.2227301377619931,0.06302533568624805,-0.028023405482042598,0.004603260910400362,-0.025591755692819344,0.044377144132952386,0.003369999689676571,-0.031781398969045374,-0.03332423246069039,-0.01633632555784686,-0.04102882365038702,-0.042402977082576135,-0.036285011738153725,-0.037837655722436865,-0.05059780189367385,-0.03666666615202128,0.18926189618927494,0.08215394795290228,-0.055940719613567315,0.026863444655193212,0.079556072556524,-0.03937330915284982,0.0248593898239922,0.003826094713631508,0.005872228656999929,0.03214877968073651,-0.0006294547888744821,0.021240145781119622,-0.018102941593205104,0.009870241763168756,0.009565741349102297,-0.011775350808297304,0.02497020342957615,0.000686188699463968
monica,-246.71449308717467,35.538882403432936,7.301197758255642,1.5713047526334065,-13.724929716395893,-18.515089707275017,-12.753482120651691,-26.94918864893304,-16.107781108934283,-13.528920181319332,-16.42216324952916,-7.0757369146041915,-19.317638183265995,-6.479832036241367,-13.970132466822925,-16.509062503100598,-7.742338124710735,-15.402792760157082,-0.1328957023918053,0.04004572570887961,0.12085839864711824,-0.02344547003662418,-0.11186509162045721,0.05387889162901046,-0.1443181486040565,0.03790419141249054,-0.09560855820583478,-0.04566103406705457,-0.013823557793955705,-0.040456776174361386,-0.005126914172458634,-0.02226586561003404,-0.02713691086993932,-0.023057610316272396,-0.016391730507932738,-0.024218717171690437,0.020576996827029806,0.06291879767467204,-0.030491834399966,-0.023870768808790428,-0.004251829088368954,0.006153082075501674,0.030179659855262567,-0.0024108790361251444,0.006048047568460433,0.00938673797072376,-0.0013884132256153801,0.02201525047631032,-0.01184679055283159,0.003859235578100774,0.01960358373516711,0.025809713090238412,0.027878875825780157,0.028589202900518626
monica,-234.07371167523226,43.35623675950535,11.558877202591024,-1.4502555229997909,-17.024463418601865,-20.40507707515222,-10.172777440718125,-27.958347502948246,-18.61726787762702,-10.44020782332464,-20.468516923083612,-6.409312345467251,-20.605943805229412,-6.627146755054605,-13.955186729864236,-17.858527053268446,-7.031074565804792,-16.133441670426638,-0.24033762214078808,0.1840429923272555,0.12279119033645891,0.021598963061823993,0.003364008661574901,0.044559761589067534,0.012330316333137284,0.04815299610373489,-0.007993910189713163,-0.05023919647534425,-0.05140698381125127,-0.047882801409228175,-0.027459058006973992,-0.03470652521206786,-0.02048524328725733,-0.034655990429242375,-0.0438510371595581,-0.001847591130346818,-0.021201164751511865,0.13121607495932291,0.024017271598724126,0.04636057242003016,0.08360293330681555,0.04208585564737326,0.06756582819271183,0.03543192954836802,0.020038525446368572,0.016022787550979696,0.02746594482504184,0.011853792361437897,0.0035373868669086443,0.004182414727147235,0.03203682549654529,0.008438155015696778,0.008748997968830143,0.02170806427115619
monica,-238.1078008568592,43.13871582392838,11.369060659959771,-2.4039835372982044,-13.694085059158596,-20.950927557646096,-11.734687022957088,-27.559596400588692,-21.074127469362953,-10.937182078388897,-19.090152787720562,-7.205849759092403,-20.11397406025318,-6.914180751268413,-10.204128230976709,-19.194815137476443,-7.655464122946411,-15.905756723906462,-0.5127428997185126,0.17774953048631986,0.09984795633562892,0.041698696534397325,-0.04241922148501547,0.030494982173027506,-0.017050021332917352,0.014547906199868024,0.010645089632074719,-0.039304108332021234,-0.016728123799399634,-0.02409638620459296,-0.0825691309882106,-0.0278268050846855,-0.03684272339328667,-0.02292727140296181,-0.04412703993408183,-0.01648475488199289,-0.08989904398467755,-0.06083442958065777,-0.048830365168089716,0.04529084894603977,0.0525770001574677,0.06628542914126527,0.03775196202106114,-0.04264375905013903,0.024776591151205545,0.018854143016196968,0.03294505175008404,0.032055129702353614,0.006117818581176466,0.04274856473960338,0.0028833419328905805,0.02624560083708126,0.015696470363682526,0.020868407685509113
monica,-241.18536749604806,44.52824276502447,10.549264374820078,-1.1216720256669659,-8.828944018021144,-21.87069139370106,-9.6807207967687,-26.898810384245696,-17.210298409414836,-13.95730122277118,-16.699469430132353,-6.890477345326573,-21.232762907594022,-6.036467546754526,-14.008573192056284,-16.224204089005244,-9.674927798887172,-15.024589334433113,-0.5763570877829627,0.19563517371165368,0.18149767517498144,0.05105885570713249,-0.0536145647482261,0.055051264636576856,-0.00885987927986516,0.001431657042472052,0.008681616491863112,-0.062032831412337924,-0.024380427180125657,-0.03932351902005711,-0.031229820093137146,-0.004535367717032171,-0.0738573261625481,0.017025837146962635,-0.044973511416407305,-0.03977009372093239,-0.25293871471205076,0.0009144811960780104,0.049409990020380545,0.02384861245593498,0.07706027792309408,0.031505922846958384,0.04345346373861784,-0.02601378875151894,0.05421849777955489,0.05429261947179291,0.02117235323037569,0.01269596014340842,-0.004025917602921596,0.0383407921198038,0.0068252785545813485,0.01840851293066197,0.026034488829662306,0.012696045889616725
monica,-235.474028490207,53.60428370202485,6.754984501223518,-4.482297268460444,-13.968681629781157,-21.003418040755278,-9.070107222135235,-26.612221039199376,-18.280105444879442,-12.374140509955902,-18.31072825523522,-8.264432537049839,-18.33372409837568,-7.439637877715928,-12.120899438303,-16.27199157950145,-7.840072642012787,-15.251689735225114,-0.29398162435033404,0.2568993969947055,0.17918211212246415,0.050827554584055565,-0.04498924499486004,0.04757712510993437,0.010394260919466476,0.03719984024488586,-0.03381647472221116,-0.04812215591727167,-0.05326038711346343,-0.041380839396359594,-0.039330086832436266,-0.03356695890715457,-0.05768304972713302,-0.032087838509643835,-0.03869958685265644,-0.03365599575446172,0.02774498907066829,0.08170244346476478,-0.004258210718177818,0.042275587562643234,0.046336506982122425,0.014502778018114467,0.019162120586219123,-0.002996956837762265,0.02469340664339764,0.019468309249085238,0.011062307073917373,0.05358980297891042,-0.013457524749104804,0.005532652691254699,0.006117388360171225,-0.004367088582737433,0.02178498528165713,0.004063353140593346
monica,-245.4903797930481,47.29133028957848,14.022262485501336,-1.7319204014239726,-15.286336644478284,-18.265844841720494,-11.289764335940976,-25.73916257922939,-17.932053758781663,-14.125624157164435,-17.967648272232484,-5.362817289436315,-21.16872428892518,-6.197602121543188,-13.058261417213352,-19.05328658279452,-7.371628573134211,-16.360677110237923,-0.3943228795688283,0.29139428020115254,0.19968027604306665,0.08067642734993437,0.04595341897996373,0.021839465339939565,0.03943287461038985,0.0525709023310137,-0.018338295889078683,-0.04274957483008409,-0.0387101702839812,0.025379961956512802,-0.05542979047224626,-0.023754821064597104,-0.052155256365855315,-0.046745106979347445,-0.061299325963714395,-0.043403484641544185,0.022832009791589683,0.0025629245261409588,-0.019223093339336784,0.004684568268938016,0.09558940942079441,0.012560035278776105,0.02740788363156427,0.013783967421106956,0.013523523232775976,0.04399455066225691,0.010297400523028478,0.02209836338037241,0.006329574994679351,0.02305221991588535,0.0008875185943499297,0.006810748648112644,-0.022026188481378793,0.002816294868477319
monica,-243.78820371354627,39.19328507516782,10.0782363178982,-0.5329245325777263,-10.873362224865868,-23.635979396149047,-8.094489910774087,-25.123580569562503,-19.188554001335305,-13.798852941485801,-18.673602068522918,-4.70535746328001,-19.57333271302633,-5.986227456874549,-10.352709615328513,-16.035647674219877,-8.168230087590374,-15.157473371531367,0.033645998876636746,0.25934824276245144,-0.003231777237237981,-0.1456581052094204,-0.274931901550762,-0.0558723307755566,0.0221976188635093,-0.08752785784696242,-0.14213983159710852,0.019871905461492468,0.0020875754328246415,-0.003490068612356888,0.012914550586439316,-0.06074357016661199,-0.034954845184229366,-0.046730316771560684,-0.040500480981327205,-0.015106190732783902,-0.2365747772817533,-0.040470140766054416,-0.02881083523100943,0.007354928269028876,0.018742043858414232,0.016699080671154654,0.050557696398241134,0.022908195903488738,0.04627526459012557,-0.0010656355246461409,-0.008529301124936634,0.0393974176883341,0.00577737530359726,0.047674791063477925,0.0015196443175244838,0.020939001385380244,0.007418388361177562,0.024956911112600035
monica,-242.40234857118253,44.64844971633357,7.784552855161106,0.7247423617957951,-16.220399663300537,-21.2340631699411,-6.621140694828988,-30.41435424767393,-18.933574019417524,-10.27359475491029,-19.82222966194527,-5.716603542754891,-20.42527772722703,-5.11618046881482,-10.255344409939543,-17.911201828572892,-9.74803886350948,-15.726079719775433,-0.6536733743771844,0.2568398996657417,0.13053181616596263,0.02357941306605396,-0.026152546899633956,0.021906421137650286,0.04042620911719966,-0.020481563999092844,-0.024429049105189813,-0.07058842791395381,-0.06262309711748526,-0.026415652747157976,-0.015602439453203696,-0.014303627544983951,-0.019155775025800546,-0.00652499406475948,-0.012164713070752758,-0.007308157031841972,-0.14021087921428185,-0.11257062949148541,0.033362457944920036,0.04513883916068608,0.10375876187988646,0.08176823022333408,0.029110969337994896,0.0048856409783266195,0.04317849461559684,0.04456510383078292,0.03316114653054663,0.010721001280285757,0.006712713001092016,0.04167515532026146,0.028414242908040316,0.03793872824684644,0.02588691086521202,0.016366852705035403
monica,-260.94772999894997,40.89695789989833,10.758494331572198,0.6615491505498312,-16.51496636999159,-18.083068915369648,-9.19834598905513,-29.35724455507654,-17.64764319269812,-9.908878119684852,-19.54365831260258,-4.859110493223508,-20.276291472899043,-3.8413004562103694,-9.4637228768678,-19.77627078560999,-6.6350356997113895,-16.34721709091055,-0.6914573785017615,0.22033645848325134,0.18402043503414323,0.11886893176481361,3.361658567321309e-05,0.05335972813310617,-0.019200750235901735,-0.04025839448942621,-0.015058425973188279,-0.045143930229394294,-0.055802377462002735,-0.023658532986108996,-0.04958754627597349,-0.009478833791048547,-0.0219605676356497,0.028606862963270696,-0.05621723310785733,-0.0036137013613353887,-0.25247623773290145,-0.09098624201912509,0.024900184422338018,0.05014355138292065,0.15012266892307183,0.09291419238711743,0.04080509789855367,0.011690572772096132,0.02955457634807243,0.027380086642428386,0.05615986332054673,0.01608237401725551,0.022642249983085075,0.042124945380123194,0.017938545515682813,0.04337028378556426,0.015661336485368067,0.025825833036419766
monica,-245.10782222863472,47.12223873578511,5.881642032845025,1.5226979642745044,-18.365070664233485,-19.163902474768186,-9.697883298251952,-27.747459455551805,-19.018653320429006,-11.316580785968396,-20.058763311458787,-5.69239827977681,-18.489647579967958,-6.275652098905914,-12.750640888755386,-19.2350952056906,-7.683472658388251,-16.93124360797762,-0.6947703797699163,0.11573066920763138,0.15440390551590089,0.06533005789961811,-0.011336603099703427,0.07170007306342238,0.000483421936320073,0.015535370307632412,0.0007681969033484941,-0.07158183824951517,-0.014355296708195372,-0.04837610151108679,-0.009109219445726143,-0.02499064889983588,-0.028801157287216002,0.0017724300851636521,-0.027436851470467483,-0.0149295922711802,-0.1822749313318678,-0.06781347603039771,0.002297988487071507,0.032178302244568205,0.08755961079246129,0.04307978725554691,0.022372805880527608,-0.01715639874316707,0.0439587318749056,0.028785152914853267,0.014979160832887233,-0.006094981052463075,-0.019662464564544874,0.03315208474434039,0.03014540439351424,0.04030320060958709,0.012955628178121983,0.005755204995764674
monica,-244.0615914749936,45.19715040449295,5.557018359145313,0.328265451034066,-18.353239525187462,-16.730956457564076,-7.270021957474225,-32.68061412091561,-15.213294572161095,-10.508478577394268,-20.733301257485657,-4.8356709428978535,-21.226441883835143,-5.121791671271373,-13.529429494475487,-18.49955888564609,-5.257296904144327,-16.884676984794307,-0.4020688995805207,0.31236966602887084,0.155989560737543,0.08444674537956551,-0.04477490356560096,0.020140987943643524,0.014862183646402018,0.03209226819969576,-0.026645764941671445,-0.09216017672581585,-0.02968079302103086,0.005272730376002934,-0.033219192459105394,-0.06933899124174256,-0.04016102059414451,-0.08017754350555466,-0.024814669743481215,-0.02117599282830952,-0.12776685852299557,-0.013086751634862188,0.01967913759454582,0.06599195610182541,0.07778996293276233,0.013405008756912603,0.046013061269317514,0.0037808444750174162,0.0320375271623525,0.012975124518825551,0.022088011861413414,0.02202134224740467,-0.002788532242449687,0.03132710430371367,0.016916141820813767,0.005148725591011409,0.023794019526010242,0.004609097703169891
monica,-242.26798701830916,50.4183127240094,3.9426020849864956,1.3189287693749738,-14.20998809328629,-21.050938489717428,-7.164359134177693,-30.78528135683906,-17.794976667961777,-11.45920722874107,-19.02194366444536,-6.628129913864636,-18.671523179449277,-7.902356358028231,-11.31517511555767,-18.919427147004356,-7.86557924016791,-14.094689284454104,-0.6784959529595389,0.15806282517216558,0.1280355467390054,0.07307762937086101,0.019837147929950578,0.09849677493623157,0.05727086104916957,0.009101865341326409,-0.012083272896437602,-0.02643823370848462,-0.004243106341875743,-0.023847902409562267,-0.03705584839434209,-0.00561541851141769,-0.05365923610382063,0.014206342194088017,-0.04812485001331238,0.02812419420116422,-0.21553681108880204,-0.036253018575228814,0.027993448976490753,0.017264453507628886,0.0851075163270202,0.05515711151030336,0.029007594305307142,0.01625608864835793,0.03248102107835622,0.0494649374280454,0.014474863244943022,0.01927415229989924,0.015751509799418705,0.0289145968389296,0.02674295420676278,0.040554186219492375,0.009414380650670027,0.007015054242914578
monica,-239.40972057489492,43.97092497118504,6.2450951971058855,-1.607395921945082,-13.874844002876626,-21.507551878751542,-9.032822427291421,-26.73124608490964,-16.398797385107137,-15.707343481503358,-16.397560265092146,-6.599634640051199,-18.367559295505266,-4.100072783670777,-13.985314365770533,-14.485546603214067,-8.926002526529874,-15.236408894324178,-0.426313911431204,0.3556229105890497,0.1739340025225917,0.020926382242687194,-0.020665487830824412,0.010527819827347552,0.010424194173972735,-0.004976160305683099,-0.04869211099258094,-0.04924428985915303,-0.04945797398316649,-0.025930796966842428,-0.0327926817223573,-0.04327371485321684,-0.05842640676161981,-0.032197164578366425,-0.035762076329741356,-0.05293699224753173,0.12504930436801281,0.04996284994559737,-0.03170754537089617,0.06552767747956303,0.05380447824329737,-0.016883303291405048,-0.0020549415046578617,-0.029518949865732624,0.024423092775258722,0.018962829478738067,0.02005377099618018,0.0256403894944071,0.0020390346374736046,0.007393296491838082,0.03351268761969367,0.004513869298469242,-0.0003372334979183449,0.007581066247034825
monica,-236.2150622182565,50.44580602196384,7.147054927061775,3.1752063515099525,-14.76758971310692,-20.939275111130453,-11.656674541954509,-24.512950239665276,-13.114326011976834,-21.004845265711886,-15.091568675481065,-6.8343243596078915,-19.112039907669914,-4.651946922834568,-10.350096236167001,-17.687803708646626,-6.743825310359045,-15.972676419733212,-0.3544541315261524,0.14277461136050493,0.16815442544741016,0.036695753253773944,-0.029395349994251866,0.018039325891207665,-0.008109900386586325,0.03534734087036755,0.011869237091210672,-0.027250378127787193,-0.04592552539823627,-0.020314519400831132,-0.014157259731109656,-0.024822282476745585,-0.0456532842172044,-0.027508334306434488,-0.04226667677857243,-0.03701530955982026,0.10958959612680676,-0.0320643691442767,-0.038462055262815785,0.02463916118786747,0.07877726016047552,0.017928731223275016,0.024310391245171332,-0.0014394454503141346,0.004135869734066996,0.042955391913715245,0.020073459091011474,0.010538714527816222,0.00461324809807739,-0.0037094767092906095,0.020622558855859886,-0.013304645878945788,0.024297042952314683,-0.00527321157532746
monica,-238.48429230561453,40.47151254984813,5.474735506114904,1.09594675262065,-15.617128892612811,-20.562787929964923,-11.45074725944587,-22.768243591697853,-11.699910780011166,-21.52716812492465,-14.741178995044695,-4.896113507878984,-19.396041881296245,-4.06375159120188,-11.119968746432582,-14.994007485781852,-7.1303658823097456,-14.83804123453789,-0.3166709568220018,0.1998624743860589,0.1148881841304079,0.0935117545660193,-0.007142636452743824,0.013730089091454518,-0.02257123142462705,0.033529531686388045,0.004579218499705771,-0.07542355383822792,-0.031336814942850295,-0.020837796723675823,-0.018339851635219343,-0.0331912922898774,-0.040615091874146386,-0.04914444557268792,-0.06078812340117819,-0.0530677827416442,0.07800287526898018,0.06266464617607011,-0.022149565630421725,0.056572745140453545,0.04033257449476332,0.013315936875324676,0.0009677756124255098,0.006185961389273648,0.012039744599323238,0.039515637029295,0.017401542837896692,0.0330781831342153,0.001021583182545632,0.004935629971172702,0.023696459936593035,-0.009793342796818032,0.018281717420328865,-0.012978675398374495
